Date,Gold,NASDAQ 100,VIX Index                                                       ,S&P 500,Miners Equity ETF,Copper                                             ,US Dollar Index,RIOT US Equity                                                  ,CAN US Equity                                                   ,MARA US Equity                                                  ,HUT US Equity                                                   ,US 5yr Interest Rate Swap                                     ,COIN US Equity                                                  ,Avalanche,Marathon Bond Price ,All Weather Portfolio,Financial Conditions Indicator,AAVE,Cardano,Algorand,Bitcoin Cash ,Bitcoin,Litecoin,Polygon ,Maker ,Digital Core Index
2/21/2014,1324.25,4263.41,14.68,1836.25,#N/A,329.1,#N/A,19.52,#N/A,48.4,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,0,0,580.324316,14.35212023,0,0,#N/A
2/24/2014,1336.97,4292.97,14.23,1847.61,#N/A,327,#N/A,19.76,#N/A,48,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,0,0,542.2666508,14.29700001,0,0,#N/A
2/25/2014,1340.5,4287.59,13.67,1845.12,#N/A,325.85,#N/A,20,#N/A,48.24,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,0,0,533.7076444,13.69469639,0,0,#N/A
2/26/2014,1330.64,4292.06,14.35,1845.16,#N/A,324.45,#N/A,20.32,#N/A,50.8,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,0,0,587.5785883,14.58543033,0,0,#N/A
2/27/2014,1331.29,4318.93,14.04,1854.29,#N/A,323.65,#N/A,21.12,#N/A,53.28,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,0,0,585.3939257,14.33795886,0,0,#N/A
2/28/2014,1326.39,4308.12,14,1859.45,#N/A,323.85,#N/A,20.72,#N/A,52.8,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,0,0,551.2947703,13.56814146,0,0,#N/A
3/3/2014,1350.61,4277.3,16,1845.73,#N/A,322.05,#N/A,20.4,#N/A,53.6,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,0,0,676.5057328,14.72947128,0,0,#N/A
3/4/2014,1334.47,4351.97,14.1,1873.91,#N/A,326.15,#N/A,20.8,#N/A,52,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,0,0,674.5113994,16.95232611,0,0,#N/A
3/5/2014,1336.86,4357.97,13.89,1873.81,#N/A,325.3,#N/A,21.12,#N/A,54.4,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,0,0,670.3388511,16.58620939,0,0,#N/A
3/6/2014,1350.82,4352.13,14.21,1877.03,#N/A,327.55,#N/A,20.72,#N/A,53.6,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,0,0,667.712834,16.80069101,0,0,#N/A
3/7/2014,1339.98,4336.22,14.11,1878.04,#N/A,315.65,#N/A,21.08,#N/A,55.6,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,0,0,631.7702952,15.98094256,0,0,#N/A
3/10/2014,1339.72,4334.45,14.2,1877.17,#N/A,311.05,#N/A,21.28,#N/A,57.2,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,0,0,628.1512412,16.14064902,0,0,#N/A
3/11/2014,1349.01,4307.19,14.8,1867.63,#N/A,303.1,#N/A,21.84,#N/A,56.8,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,0,0,633.7338382,16.28138965,0,0,#N/A
3/12/2014,1366.84,4323.33,14.47,1868.2,#N/A,302.6,#N/A,21.688,#N/A,56.4,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,0,0,634.6468237,17.43281808,0,0,#N/A
3/13/2014,1370.28,4260.42,16.22,1846.34,#N/A,299.05,#N/A,26.32,#N/A,55.92,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,0,0,643.4321009,17.30768422,0,0,#N/A
3/14/2014,1382.92,4245.4,17.82,1841.13,#N/A,301.3,#N/A,25.52,#N/A,55.2,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,0,0,628.30859,16.96280247,0,0,#N/A
3/17/2014,1367.07,4279.95,15.64,1858.83,#N/A,300.2,#N/A,25.12,#N/A,54.4,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,0,0,622.7602086,17.27067373,0,0,#N/A
3/18/2014,1355.78,4333.31,14.52,1872.25,#N/A,299.45,#N/A,23.84,#N/A,55.12,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,0,0,614.3095137,19.50150949,0,0,#N/A
3/19/2014,1329.59,4307.6,15.12,1860.77,#N/A,302.8,#N/A,24.4,#N/A,53.52,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,0,0,610.5112035,17.61008055,0,0,#N/A
3/20/2014,1327.77,4319.29,14.52,1872.01,#N/A,297.6,#N/A,23.44,#N/A,56,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,0,0,586.6075957,16.50972503,0,0,#N/A
3/21/2014,1334.69,4276.79,15,1866.52,#N/A,299.4,#N/A,22.4,#N/A,55.52,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,0,0,569.694518,15.66748905,0,0,#N/A
3/24/2014,1308.76,4226.39,15.09,1857.44,#N/A,298.95,#N/A,21.76,#N/A,52,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,0,0,585.0232505,16.16181231,0,0,#N/A
3/25/2014,1311.17,4234.27,14.02,1865.62,#N/A,304.55,#N/A,20.96,#N/A,53.52,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,0,0,583.7711891,16.30000899,0,0,#N/A
3/26/2014,1304.48,4173.58,14.93,1852.56,#N/A,301.05,#N/A,20.16,#N/A,53.6,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,0,0,579.2438504,16.24118202,0,0,#N/A
3/27/2014,1291.31,4151.23,14.62,1849.04,#N/A,303.65,#N/A,20,#N/A,53.6,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,0,0,483.1640126,12.98363638,0,0,#N/A
3/28/2014,1295.23,4155.76,14.41,1857.62,#N/A,304.15,#N/A,19.84,#N/A,55.2,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,0,0,498.6613289,13.73479581,0,0,#N/A
3/31/2014,1284.01,4198.99,13.88,1872.34,#N/A,302.55,#N/A,21.04,#N/A,53.6,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,0,0,455.3553541,12.75896707,0,0,#N/A
4/1/2014,1278.95,4268.04,13.1,1885.52,#N/A,303.45,#N/A,22.16,#N/A,53.6,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,0,0,479.0084659,13.08047315,0,0,#N/A
4/2/2014,1289.9,4276.46,13.09,1890.9,#N/A,304.55,#N/A,21.68,#N/A,55.2,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,0,0,439.0114925,11.27126984,0,0,#N/A
4/3/2014,1286.7,4237.74,13.37,1888.77,#N/A,302.7,#N/A,18.32,#N/A,54.4,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,0,0,449.4411515,11.36313842,0,0,#N/A
4/4/2014,1303.5,4127.73,13.96,1865.09,#N/A,302.25,#N/A,17.36,#N/A,54.32,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,0,0,449.7198697,11.14854453,0,0,#N/A
4/7/2014,1297.28,4079.75,15.57,1845.04,#N/A,303.95,#N/A,16.64,#N/A,50.88,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,0,0,448.6552751,11.4196554,0,0,#N/A
4/8/2014,1308.66,4112.99,14.89,1851.96,#N/A,305.1,#N/A,16.24,#N/A,53.6,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,0,0,452.8030988,11.43572883,0,0,#N/A
4/9/2014,1311.8,4183.9,13.82,1872.18,#N/A,303.7,#N/A,17.92,#N/A,53.6,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,0,0,442.8379849,11.2192805,0,0,#N/A
4/10/2014,1318.95,4054.11,15.89,1833.08,#N/A,304.5,#N/A,17.28,#N/A,51.6,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,0,0,366.9118661,8.599207084,0,0,#N/A
4/11/2014,1318.42,3999.73,17.03,1815.69,#N/A,304.15,#N/A,16.24,#N/A,51.2,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,0,0,421.9435281,10.81438438,0,0,#N/A
4/14/2014,1327.99,4022.69,16.11,1830.61,#N/A,304.75,#N/A,16.16,#N/A,51.2,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,0,0,461.1082466,11.47279339,0,0,#N/A
4/15/2014,1302.64,4034.16,15.61,1842.98,#N/A,298.75,#N/A,16.8,#N/A,52.72,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,0,0,521.6152996,13.311573,0,0,#N/A
4/16/2014,1302.53,4086.23,14.18,1862.31,#N/A,302.55,#N/A,18.48,#N/A,51.92,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,0,0,531.4818467,13.54694649,0,0,#N/A
4/17/2014,1295.12,4095.52,13.36,1864.85,#N/A,304.5,#N/A,17.84,#N/A,52.8,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,0,0,499.8375515,12.70962913,0,0,#N/A
4/18/2014,1294.3,4095.52,13.36,1864.85,#N/A,304.5,#N/A,17.84,#N/A,52.8,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,0,0,483.0200135,12.13644802,0,0,#N/A
4/21/2014,1289.77,4121.55,13.25,1871.89,#N/A,304.3,#N/A,17.44,#N/A,52.8,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,0,0,498.0845303,12.4747009,0,0,#N/A
4/22/2014,1283.81,4161.46,13.19,1879.55,#N/A,305.35,#N/A,17.44,#N/A,52.8,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,0,0,489.50351,12.25421793,0,0,#N/A
4/23/2014,1283.91,4126.97,13.27,1875.39,#N/A,305.9,#N/A,17.52,#N/A,54,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,0,0,490.6329675,12.19995989,0,0,#N/A
4/24/2014,1293.36,4148.34,13.32,1878.61,#N/A,312.05,#N/A,17.36,#N/A,55.6,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,0,0,503.291801,12.76098813,0,0,#N/A
4/25/2014,1303.25,4075.56,14.06,1863.4,#N/A,312.45,#N/A,16.96,#N/A,55.2,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,0,0,466.4261713,11.22545171,0,0,#N/A
4/28/2014,1296.74,4074.4,13.97,1869.43,#N/A,311,#N/A,16.64,#N/A,53.6,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,0,0,441.5478055,10.33788535,0,0,#N/A
4/29/2014,1295.92,4103.54,13.71,1878.33,#N/A,307.25,#N/A,16.8,#N/A,55.84,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,0,0,447.7099308,10.49752939,0,0,#N/A
4/30/2014,1291.6,4114.56,13.41,1883.95,#N/A,302.95,#N/A,16.72,#N/A,56.16,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,0,0,448.8757155,11.02743751,0,0,#N/A
5/1/2014,1284.31,4127.45,13.25,1883.68,#N/A,302.9,#N/A,17.04,#N/A,57.2,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,0,0,460.1946983,11.30313868,0,0,#N/A
5/2/2014,1299.7,4123.9,12.91,1881.14,#N/A,308.15,#N/A,17.12,#N/A,57.44,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,0,0,452.2397798,10.78530824,0,0,#N/A
5/5/2014,1310.28,4138.06,13.29,1884.66,#N/A,307.1,#N/A,17.42,#N/A,65.2,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,0,0,432.338179,10.32218796,0,0,#N/A
5/6/2014,1308.05,4080.76,13.8,1867.72,#N/A,307.5,#N/A,16.8,#N/A,60.8,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,0,0,430.1282054,10.41251619,0,0,#N/A
5/7/2014,1289.88,4067.67,13.4,1878.21,#N/A,305.05,#N/A,15.84,#N/A,63.76,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,0,0,442.1828761,10.69817934,0,0,#N/A
5/8/2014,1289.43,4051.5,13.43,1875.63,#N/A,308.25,#N/A,15.36,#N/A,64,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,0,0,440.4027627,10.64291023,0,0,#N/A
5/9/2014,1288.91,4071.87,12.92,1878.48,#N/A,310.05,#N/A,15.28,#N/A,63.6,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,0,0,452.6979997,10.89178163,0,0,#N/A
5/12/2014,1295.8,4143.86,12.23,1896.65,#N/A,316.65,#N/A,15.52,#N/A,64,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,0,0,441.2809556,10.70193155,0,0,#N/A
5/13/2014,1293.63,4130.17,12.13,1897.45,#N/A,314.95,#N/A,15.6,#N/A,66,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,0,0,439.005775,10.45672428,0,0,#N/A
5/14/2014,1305.97,4100.63,12.17,1888.53,#N/A,317.4,#N/A,15.6,#N/A,66.64,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,0,0,444.8482057,10.61295265,0,0,#N/A
5/15/2014,1296.22,4069.29,13.17,1870.85,#N/A,316.2,#N/A,15.04,#N/A,64,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,0,0,446.9615587,10.53550762,0,0,#N/A
5/16/2014,1293.52,4090.59,12.44,1877.86,#N/A,316.1,#N/A,15.76,#N/A,62.4,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,0,0,448.7421537,10.55543091,0,0,#N/A
5/19/2014,1292.97,4125.81,12.42,1885.08,#N/A,317.95,#N/A,15.68,#N/A,62,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,0,0,447.4048568,10.36144214,0,0,#N/A
5/20/2014,1294.37,4096.89,12.96,1872.83,#N/A,315.6,#N/A,15.68,#N/A,64,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,0,0,490.3356482,10.8379621,0,0,#N/A
5/21/2014,1292.04,4131.54,11.91,1888.03,#N/A,313.05,#N/A,15.44,#N/A,64.8,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,0,0,493.9334918,10.74058201,0,0,#N/A
5/22/2014,1294.1,4154.34,12.03,1892.49,#N/A,315.2,#N/A,15.36,#N/A,67.6,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,0,0,526.8142884,10.7202851,0,0,#N/A
5/23/2014,1292.61,4185.81,11.36,1900.53,#N/A,318,#N/A,15.6,#N/A,68.4,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,0,0,523.6993203,11.22425152,0,0,#N/A
5/26/2014,1292.91,4185.81,11.36,1900.53,#N/A,318,#N/A,15.6,#N/A,68.4,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,0,0,584.8479749,11.6984726,0,0,#N/A
5/27/2014,1264.95,4237.07,11.51,1911.91,#N/A,319.35,#N/A,16.16,#N/A,73.6,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,0,0,573.9282692,11.23166302,0,0,#N/A
5/28/2014,1258.14,4225.08,11.68,1909.78,#N/A,318.85,#N/A,16.56,#N/A,72.8,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,0,0,579.1893188,11.17732321,0,0,#N/A
5/29/2014,1255.56,4247.95,11.57,1920.03,#N/A,314.45,#N/A,17.4,#N/A,73.2,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,0,0,570.3493109,10.8793673,0,0,#N/A
5/30/2014,1249.68,4242.62,11.4,1923.57,#N/A,312.35,#N/A,16.64,#N/A,72.8,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,0,0,620.8463606,11.44930936,0,0,#N/A
6/2/2014,1243.93,4237.2,11.58,1924.97,#N/A,317.05,#N/A,16.48,#N/A,72,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,0,0,663.5057238,11.56224126,0,0,#N/A
6/3/2014,1244.95,4234.08,11.87,1924.24,#N/A,313.7,#N/A,16.56,#N/A,72.4,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,0,0,672.3878971,11.61533626,0,0,#N/A
6/4/2014,1243.94,4251.64,12.08,1927.88,#N/A,309.3,#N/A,17.04,#N/A,70.4,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,0,0,643.8873688,11.20395955,0,0,#N/A
6/5/2014,1253.63,4296.23,11.68,1940.46,#N/A,309.05,#N/A,17.12,#N/A,71.2,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,0,0,661.5035582,11.38031687,0,0,#N/A
6/6/2014,1253.23,4321.4,10.73,1949.44,#N/A,305.1,#N/A,17.28,#N/A,73.12,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,0,0,650.1333159,11.18346616,0,0,#N/A
6/9/2014,1252.34,4336.24,11.15,1951.27,#N/A,304.35,#N/A,17.36,#N/A,72,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,0,0,648.3363223,11.33159309,0,0,#N/A
6/10/2014,1259.9,4338,10.99,1950.79,#N/A,305.3,#N/A,17.52,#N/A,72,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,0,0,650.9366096,11.08500572,0,0,#N/A
6/11/2014,1261.07,4331.93,11.6,1943.89,#N/A,304.05,#N/A,17.68,#N/A,72.8,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,0,0,631.4890222,10.88995125,0,0,#N/A
6/12/2014,1273.46,4297.63,12.56,1930.11,#N/A,301.55,#N/A,17.84,#N/A,72.56,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,0,0,591.9750771,10.24897763,0,0,#N/A
6/13/2014,1276.96,4310.65,12.18,1936.16,#N/A,302.95,#N/A,18.08,#N/A,80.8,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,0,0,597.0449997,10.16424691,0,0,#N/A
6/16/2014,1272,4321.1,12.65,1937.78,#N/A,305,#N/A,18,#N/A,79.92,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,0,0,590.5674822,9.648045197,0,0,#N/A
6/17/2014,1270.58,4337.23,12.06,1941.99,#N/A,306.1,#N/A,18.4,#N/A,78.4,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,0,0,609.0800029,9.663242658,0,0,#N/A
6/18/2014,1277.71,4362.84,10.61,1956.98,#N/A,306,#N/A,18.56,#N/A,78.4,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,0,0,607.629796,9.662691304,0,0,#N/A
6/19/2014,1320.39,4359.33,10.62,1959.48,#N/A,307.85,#N/A,18.48,#N/A,78.4,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,0,0,595.7514769,9.995617211,0,0,#N/A
6/20/2014,1314.82,4368.04,10.85,1962.87,#N/A,312.15,#N/A,18.32,#N/A,79.6,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,0,0,591.5315228,9.795742265,0,0,#N/A
6/23/2014,1317.52,4368.68,10.98,1962.61,#N/A,314.95,#N/A,18.64,#N/A,83.2,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,0,0,589.5522998,9.627572394,0,0,#N/A
6/24/2014,1318.29,4350.35,12.13,1949.98,#N/A,315.1,#N/A,18.16,#N/A,86,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,0,0,579.9737186,9.533916887,0,0,#N/A
6/25/2014,1319.18,4379.76,11.59,1959.53,#N/A,316.7,#N/A,18.4,#N/A,86.4,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,0,0,562.23678,9.158157453,0,0,#N/A
6/26/2014,1316.58,4379.05,11.63,1957.22,#N/A,316.55,#N/A,18,#N/A,86.4,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,0,0,580.7492303,9.07689033,0,0,#N/A
6/27/2014,1316.17,4397.93,11.26,1960.96,#N/A,314.9,#N/A,18.32,#N/A,88.8,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,0,0,600.6383054,9.260293091,0,0,#N/A
6/30/2014,1327.33,4408.18,11.57,1960.23,#N/A,318.8,#N/A,17.84,#N/A,88.8,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,0,0,638.946114,8.859455185,0,0,#N/A
7/1/2014,1326.46,4458.65,11.15,1973.32,#N/A,319.1,#N/A,18.16,#N/A,86.8,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,0,0,642.9565967,8.266762989,0,0,#N/A
7/2/2014,1326.86,4457.73,10.82,1974.62,#N/A,325.25,#N/A,18.88,#N/A,88,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,0,0,651.2983477,8.164691286,0,0,#N/A
7/3/2014,1319.53,4485.93,10.32,1985.44,#N/A,326.5,#N/A,18.8,#N/A,91.6,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,0,0,646.4133891,8.128923972,0,0,#N/A
7/4/2014,1320.55,4485.93,10.32,1985.44,#N/A,326.5,#N/A,18.8,#N/A,91.6,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,0,0,630.6355029,7.34553153,0,0,#N/A
7/7/2014,1319.94,4451.53,11.33,1977.65,#N/A,324.85,#N/A,18.8,#N/A,90,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,0,0,622.854979,7.633661932,0,0,#N/A
7/8/2014,1319.24,4391.46,11.98,1963.71,#N/A,324.3,#N/A,18.8,#N/A,88.8,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,0,0,624.8943311,7.743582372,0,0,#N/A
7/9/2014,1327.83,4419.03,11.65,1972.83,#N/A,323.65,#N/A,18.8,#N/A,90.96,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,0,0,621.9390918,7.80124418,0,0,#N/A
7/10/2014,1335.75,4396.2,12.59,1964.68,#N/A,325.6,#N/A,18.24,#N/A,95.52,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,0,0,616.5228498,7.799363713,0,0,#N/A
7/11/2014,1338.7,4415.49,12.08,1967.57,#N/A,325.85,#N/A,18.16,#N/A,95.2,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,0,0,634.4943781,7.919853507,0,0,#N/A
7/14/2014,1307.15,4440.42,11.82,1977.1,#N/A,323.85,#N/A,18.32,#N/A,96.8,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,0,0,619.1974591,8.691963013,0,0,#N/A
7/15/2014,1294.05,4416.39,11.96,1973.28,#N/A,323.85,#N/A,17.84,#N/A,96,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,0,0,621.9346014,8.680583826,0,0,#N/A
7/16/2014,1299.21,4425.97,11,1981.57,#N/A,320.5,#N/A,16.48,#N/A,94.4,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,0,0,616.3518822,8.346272529,0,0,#N/A
7/17/2014,1319.2,4363.45,14.54,1958.12,#N/A,320.9,#N/A,15.92,#N/A,92,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,0,0,624.259275,8.804493918,0,0,#N/A
7/18/2014,1310.88,4432.15,12.06,1978.22,#N/A,317.4,#N/A,15.2,#N/A,93.6,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,0,0,630.7501403,8.911525358,0,0,#N/A
7/21/2014,1312.49,4424.7,12.81,1973.63,#N/A,318.65,#N/A,15.28,#N/A,92,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,0,0,621.3053314,8.626155868,0,0,#N/A
7/22/2014,1306.42,4456.02,12.24,1983.53,#N/A,319.55,#N/A,15.76,#N/A,97.68,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,0,0,619.8232645,8.592634175,0,0,#N/A
7/23/2014,1304.59,4473.7,11.52,1987.01,#N/A,319.5,#N/A,15.84,#N/A,99.12,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,0,0,619.7728168,8.480877009,0,0,#N/A
7/24/2014,1293.66,4472.11,11.84,1987.98,#N/A,325.4,#N/A,15.52,#N/A,100,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,0,0,602.8796455,7.891369544,0,0,#N/A
7/25/2014,1307.22,4449.56,12.69,1978.34,#N/A,322.7,#N/A,15.44,#N/A,96,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,0,0,601.5785143,7.571695178,0,0,#N/A
7/28/2014,1304.05,4444.91,12.56,1978.91,#N/A,323.1,#N/A,15.2,#N/A,97.187,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,0,0,587.493005,7.63915479,0,0,#N/A
7/29/2014,1299.11,4442.7,13.28,1969.95,#N/A,320.95,#N/A,15.441,#N/A,93.2,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,0,0,584.1123933,7.623218881,0,0,#N/A
7/30/2014,1296.3,4462.9,13.33,1970.07,#N/A,324.15,#N/A,14.88,#N/A,92,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,0,0,562.9146251,7.235093577,0,0,#N/A
7/31/2014,1282.59,4369.77,16.95,1930.67,#N/A,323.1,#N/A,15.04,#N/A,94.24,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,0,0,581.975562,7.550110933,0,0,#N/A
8/1/2014,1293.75,4352.64,17.03,1925.15,#N/A,321.45,#N/A,14.88,#N/A,93.12,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,0,0,596.5067592,7.742905942,0,0,#N/A
8/4/2014,1288.25,4383.89,15.12,1938.99,#N/A,324.4,#N/A,14.4,#N/A,92.4,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,0,0,587.6083355,7.439121527,0,0,#N/A
8/5/2014,1288.78,4352.84,16.87,1920.21,#N/A,320.45,#N/A,14.56,#N/A,90,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,0,0,581.8819886,7.205407648,0,0,#N/A
